,x,y,z,Time,Hour,Minutes,Seconds,Intensity,dt
262491,0.527,-1.031,-0.078,4374.833333,5,42,54.83333333,1.160505924,FALSE
262492,0.828,-0.668,0.008,4374.85,5,42,54.85,1.063894732,FALSE
262493,0.727,-0.57,-0.117,4374.866667,5,42,54.86666667,0.93119171,FALSE
262494,0.91,-0.504,-0.609,4374.883333,5,42,54.88333333,1.205403252,FALSE
262495,0.691,-0.434,-0.535,4374.9,5,42,54.9,0.975736645,FALSE
262496,0.582,-0.617,-0.27,4374.916667,5,42,54.91666667,0.890119655,FALSE
262497,0.703,-0.453,-0.129,4374.933333,5,42,54.93333333,0.846202694,FALSE
262498,0.676,-0.547,-0.172,4374.95,5,42,54.95,0.886436123,FALSE
262499,0.598,-0.574,-0.258,4374.966667,5,42,54.96666667,0.868126719,FALSE
262500,0.699,-0.625,-0.418,4374.983333,5,42,54.98333333,1.02662067,FALSE
262501,0.516,-0.508,-0.672,4375,5,42,55,0.987878535,FALSE
262502,0.762,-0.391,-0.918,4375.016667,5,42,55.01666667,1.255487555,FALSE
262503,1.105,-0.469,-1.258,4375.033333,5,42,55.03333333,1.738835817,TRUE
262504,1.387,-0.383,-1.578,4375.05,5,42,55.05,2.135542554,TRUE
262505,1.426,-0.121,-1.832,4375.066667,5,42,55.06666667,2.324723855,TRUE
262506,0.621,-0.781,-0.828,4375.083333,5,42,55.08333333,1.296605568,FALSE
262507,0.641,-1.535,-1.328,4375.1,5,42,55.1,2.128541754,TRUE
262508,0.309,-1.266,-0.156,4375.116667,5,42,55.11666667,1.312468285,FALSE
262509,0.008,0.727,0.141,4375.133333,5,42,55.13333333,0.740590305,FALSE
262510,0.633,-0.102,-0.477,4375.15,5,42,55.15,0.799138286,FALSE
262511,0.141,0.051,-0.469,4375.166667,5,42,55.16666667,0.492385012,FALSE
262512,0.293,-0.191,-0.375,4375.183333,5,42,55.18333333,0.512791381,FALSE
262513,0.691,-0.941,0.168,4375.2,5,42,55.2,1.179485481,FALSE
262514,0.992,-1.746,0.063,4375.216667,5,42,55.21666667,2.009116472,TRUE
262515,0.945,-3.273,-1.539,4375.233333,5,42,55.23333333,3.738191408,TRUE
262516,1.16,-1.738,-0.93,4375.25,5,42,55.25,2.28716943,TRUE
262517,0.332,-1.309,-0.316,4375.266667,5,42,55.26666667,1.386925016,FALSE
262518,0.77,-0.984,-0.105,4375.283333,5,42,55.28333333,1.25386642,FALSE
262519,0.563,-0.801,-0.176,4375.3,5,42,55.3,0.994759267,FALSE
262520,0.352,-0.688,-0.27,4375.316667,5,42,55.31666667,0.818625678,FALSE
262521,0.422,-0.496,-0.289,4375.333333,5,42,55.33333333,0.712475263,FALSE
262522,0.754,-0.539,-0.43,4375.35,5,42,55.35,1.021732352,FALSE
262523,0.738,-0.582,-1.09,4375.366667,5,42,55.36666667,1.439259532,FALSE
262524,0.773,-0.605,-0.367,4375.383333,5,42,55.38333333,1.047970897,FALSE
262525,0.887,-0.5,-0.332,4375.4,5,42,55.4,1.070977591,FALSE
262526,0.82,-0.574,-0.355,4375.416667,5,42,55.41666667,1.062026836,FALSE
