Frame#,Time,XW,YW,ZW,XRM,YRM,ZRM,VXW,VYW,VZW,VXRM,VYRM,VZRM,AXW,AYW,AZW,AXRM,AYRM,AZRM,AXRM_G,AYRM_G,AZRM_G
324,5.383,-1.97822,29.87804,102.98861,-8.08149,36.47089,116.36578,-198.461875,-0.209186903,0.428242379,-10.46614638,-0.095868601,2.06832037,-534.6392463,0.00552262,0.06495612,9.501144932,0.004109619,0.446043642,0.969504585,0.000419349,0.045514657
325,5.4,-5.13966,30.55174,103.328,-10.91594,36.84237,117.01841,-185.9670588,-0.213099094,0.503770224,-8.351601403,-0.131058936,1.756837515,734.9891869,0.001237471,0.112109018,6.230428062,0.012415225,-0.838491588,0.635757966,0.00126686,-0.085560366
326,5.417,-8.27256,31.15913,103.75629,-13.66954,37.1662,117.70213,-184.2882353,-0.193874685,0.705131793,-6.429288566,-0.117602411,2.111354723,98.75432526,-0.006136298,0.331519401,4.488343964,-0.004886884,1.094763328,0.457994282,-0.000498662,0.111710544
327,5.433,-11.40348,31.72887,104.1758,-16.34559,37.49827,118.38209,-195.6825,-0.181972072,0.736318321,-6.378989774,-0.12408961,2.047640558,-712.1415441,-0.003801634,0.054738174,0.119898912,0.002424169,-0.191869682,0.012234583,0.000247364,-0.019578539
328,5.45,-14.35999,32.28445,104.61347,-18.95578,37.81277,119.02872,-173.9123529,-0.187917511,0.787771338,-5.963831197,-0.120489313,2.056057234,1280.596886,0.002010965,0.092611356,0.948565304,-0.001379324,0.026762086,0.096792378,-0.000140747,0.002730825
329,5.467,-17.4646,32.63551,105.0571,-21.51491,38.11719,119.62868,-182.6241176,-0.113077005,1.263687119,-5.768613484,-0.118954488,1.970829775,-512.4567474,-0.02410625,1.35565368,0.440046239,-0.000599745,-0.279966688,0.044902677,-6.11985E-05,-0.028568029
330,5.483,-20.52845,33.02814,105.45451,-24.02885,38.39801,120.14688,-191.490625,-0.128149224,1.012174312,-6.325809617,-0.111705132,1.845310163,-554.1567096,0.004919372,-0.640584793,-1.402068728,-0.002883663,-0.446975328,-0.143068238,-0.000294251,-0.045609727
331,5.5,-23.56273,33.34365,105.85502,-26.53229,38.63386,120.60707,-178.4870588,-0.103981834,1.26940509,-6.250630446,-0.094210367,1.951197795,764.9156574,-0.007964786,0.81528566,0.187708599,-0.00698829,0.448961764,0.019153939,-0.000713091,0.045812425
332,5.517,-26.52994,33.61869,106.17416,-29.02604,38.85229,121.03002,-174.5417647,-0.092693136,1.160340314,-7.813968791,-0.087590977,1.936318271,232.0761246,-0.003804482,-0.396541507,-4.898597308,-0.002654392,-0.068120331,-0.499856868,-0.000270856,-0.006951054
333,5.533,-29.54705,33.84224,106.45119,-31.53157,38.9769,121.37974,-188.569375,-0.074094083,1.239230597,-9.044255135,-0.049733988,2.806516331,-876.7256434,-0.006164526,0.35289771,-4.440985972,-0.015109374,6.9833726,-0.453161834,-0.001541773,0.712589041
334,5.55,-32.42719,33.99825,106.70622,-34.03996,39.07062,121.69813,-169.42,-0.054167506,1.634702904,-9.835666392,-0.037362611,3.397247119,1126.433824,-0.006918614,2.534916393,-3.103208475,-0.004931999,6.303145413,-0.316653926,-0.000503265,0.643178103
335,5.567,-35.29876,34.1168,106.94154,-36.51429,39.10416,121.95058,-168.9158824,-0.041284036,1.984985238,-10.51474588,-0.013555185,7.526833631,29.65397924,-0.004486559,2.95472235,-2.88577038,-0.009621767,123.1242252,-0.294466365,-0.000981813,12.56369645
336,5.583,-38.10858,34.17443,107.10555,-39.027,39.05963,122.15461,-175.61375,-0.020510211,2.845913587,-15.32046826,0.017721902,-4.581854929,-418.6167279,-0.007393294,14.93889204,-29.30139861,-0.012447551,271.9220427,-2.989938634,-0.001270158,27.74714721
337,5.6,-40.89381,34.15363,107.2131,-41.5008,38.98094,122.26386,-163.8370588,0.007467965,-5.170673077,-23.0013947,0.031809362,-1.388359385,692.7465398,-0.010045194,385.4128204,-71.41726114,-0.005694664,-40.58324494,-7.287475627,-0.000581088,-4.141147443
338,5.617,-43.54559,34.23455,107.05248,-43.95874,38.86574,122.28082,-155.9870588,-0.030515352,-1.984923381,15.30282655,0.046868516,-0.147222222,461.7647059,0.014323706,39.36912625,-238.4772833,-0.006126738,-10.77376009,-24.33441666,-0.000625177,-1.099363274
339,5.633,-46.18768,34.15805,106.99686,-46.40183,38.74196,122.22301,-165.130625,0.028954351,0.727058824,43.92466739,0.050665346,0.467038294,-571.472886,-0.022508583,-35.45074777,-514.5962035,-0.00155411,-4.962518306,-52.50981668,-0.000158583,-0.506379419
340,5.65,-48.69537,34.04422,106.81268,-48.81038,38.5807,122.04843,-147.5111765,0.045392373,1.618026882,13.07715279,0.066953146,1.082599529,1036.438149,-0.006555046,-7.827181399,167.4856912,-0.006762492,-3.81719729,17.09037665,-0.00069005,-0.389509928
341,5.667,-51.15813,33.88771,106.51515,-51.20173,38.41354,121.77613,-144.8682353,0.06355065,1.901028688,8.037340772,0.069901938,1.628978224,155.467128,-0.007373141,-1.80820271,16.93883646,-0.001233108,-3.268597127,1.7284527,-0.000125827,-0.333530319
342,5.683,-53.53196,33.68939,106.18419,-53.53516,38.20759,121.41846,-148.364375,0.083544314,1.668818072,7.050489485,0.088260629,1.736683661,-218.5087316,-0.008422534,1.170888546,2.981784165,-0.007867684,-0.52296886,0.30426369,-0.000802825,-0.053364169
343,5.7,-55.86812,33.40877,105.73864,-55.81805,38.00502,120.94739,-137.4211765,0.120120197,1.587734303,5.123757154,0.088734017,2.32546774,643.7175606,-0.015656412,0.288945083,4.324390823,-0.000207363,-2.906570956,0.44126437,-2.11595E-05,-0.296588873
344,5.717,-58.05088,33.1219,105.23071,-58.0727,37.78437,120.43712,-128.3976471,0.131425351,1.770592952,4.438899061,0.097864414,2.312576479,530.7958478,-0.005179293,-0.637426879,1.348331646,-0.004049585,0.058424024,0.137584862,-0.000413223,0.005961635
345,5.733,-60.05573,32.83032,104.68361,-60.2222,37.59903,119.83517,-125.303125,0.145437315,1.876328966,3.928897825,0.086224703,3.247814827,193.4076287,-0.006989033,-0.362631233,0.932190159,0.005415078,-5.046068567,0.095121445,0.000552559,-0.514904956
346,5.75,-61.94183,32.48196,104.07929,-62.33677,37.40631,119.20982,-110.9470588,0.184698584,1.734757148,3.499089886,0.091139097,3.244863014,844.474481,-0.020816113,0.406395162,0.711225739,-0.002324063,0.015316589,0.072574055,-0.000237149,0.001562917
347,5.767,-63.8768,32.09293,103.50549,-64.37908,37.20831,118.54446,-113.8217647,0.201052213,1.474950518,3.559271523,0.096949043,3.36040404,-169.100346,-0.008451619,0.667831863,-0.104882602,-0.002844792,-0.583540539,-0.010702306,-0.000290285,-0.059544953
348,5.783,-65.40044,31.7306,102.91648,-66.33467,37.03558,117.89306,-95.2275,0.237805518,1.625617531,3.320130388,0.088326285,3.771203613,1162.141544,-0.02412204,-0.415828148,0.40600522,0.004409287,-2.378275761,0.041429104,0.000449927,-0.2426812
349,5.8,-66.94042,31.366,102.40545,-68.18932,36.90042,117.28674,-90.58705882,0.236756322,1.401618212,3.629238988,0.072876284,4.485942587,272.967128,0.000681306,0.614370047,-0.604873686,0.008330413,-5.288095398,-0.061721805,0.000850042,-0.539601571
350,5.817,-68.33761,31.01972,101.97852,-69.93018,36.71083,116.82233,-82.18764706,0.247840308,1.232904008,4.077623966,0.108905943,2.449549027,494.083045,-0.007933056,0.487219023,-1.05025409,-0.020696471,10.74103887,-0.107168785,-0.002111885,1.096024374
351,5.833,-69.64431,30.68418,101.77019,-71.63736,36.58161,116.47684,-81.66875,0.256784266,0.620879776,8.194595114,0.075692077,2.673657329,32.43106618,-0.006844691,1.823997832,-19.76177769,0.019455398,-1.734315909,-2.016507928,0.001985245,-0.176971011
352,5.85,-70.92258,30.46256,101.64713,-73.2743,36.47485,116.25658,-75.19235294,0.173374952,0.555274795,13.30196652,0.065219251,2.063132259,380.9645329,0.065251718,0.296024642,-41.50309936,0.006397807,5.71866869,-4.235010139,0.000652837,0.583537621
353,5.867,-72.07945,30.33169,101.70493,-74.97286,36.39521,116.15772,-68.05117647,0.113124206,-0.441659662,-29.38685121,0.046886775,1.241336012,420.0692042,0.052080827,7.61774629,-738.5608604,0.010792952,10.31888809,-75.3633531,0.001101322,1.052947764
354,5.883,-73.37696,30.25831,101.81692,-76.70721,36.32056,116.16664,-81.094375,0.056554477,-1.526165168,-15.48665059,0.043042062,-0.119490958,-815.1999081,0.043598684,14.77930642,124.1200162,0.002216803,18.22943027,12.66530778,0.000226204,1.860145946
355,5.9,-74.61334,30.37307,101.97688,-78.54342,36.31722,116.19026,-72.72823529,-0.09281936,1.393865458,-11.4791823,0.001818964,-7.071856287,492.1258651,0.120815475,25.44467259,25.0529401,0.0224501,2081.546506,2.556422459,0.002290827,212.4027047
356,5.917,-75.80016,30.66385,102.14268,-80.45825,36.32121,116.29816,-69.81294118,-0.245007668,0.570190522,-11.54903498,-0.002083736,27.04260652,171.4878893,0.128232005,-2.832639577,-0.421306914,0.002038144,8549.990678,-0.042990501,0.000207974,872.4480284
357,5.933,-77.03362,31.05019,102.32412,-82.42314,36.35052,116.42519,-77.09125,-0.31321648,0.469638143,-10.82942019,-0.014916866,4.334015694,-454.8943015,0.055298764,-0.26026914,3.966130886,0.00653122,-774.7728018,0.404707233,0.000666451,-79.05844916
358,5.95,-78.40056,31.63466,102.5495,-84.40534,36.40692,116.5312,-80.40823529,-0.427575461,0.385614317,-8.794924128,-0.028453234,1.879609929,-195.116782,0.08366057,-0.143760715,9.026959206,0.006828962,-43.51783272,0.921118286,0.000696833,-4.440595176
359,5.967,-79.50568,32.24237,102.92856,-86.35792,36.52536,116.6815,-65.00705882,-0.549904083,0.62375146,-5.151110642,-0.060658206,1.26899696,905.9515571,0.110692615,0.39185984,9.612761795,0.016493548,-5.155462416,0.980894061,0.001683015,-0.526067593
360,5.983,-80.72731,32.89923,103.36307,-88.27344,36.67211,116.91139,-76.351875,-0.537691445,0.6614956,-4.408460104,-0.076611051,1.566541738,-709.051011,-0.009997002,0.057461468,1.709167885,0.008328206,2.027562366,0.174404886,0.000849817,0.206894119
361,6,-81.92438,33.57175,103.8548,-90.13795,36.88173,117.13306,-70.41588235,-0.561805074,0.731175281,-3.791735302,-0.112426321,1.057484973,349.1760381,0.020143875,0.103609827,1.254193974,0.019208945,-2.428474214,0.127978977,0.001960096,-0.247803491
362,6.017,-83.23812,34.31279,104.42204,-92.01296,37.15524,117.43661,-77.27882353,-0.564068994,0.765464752,-3.305496791,-0.145871222,1.10983145,-403.7024221,0.001723263,0.046272092,0.857200674,0.017837185,0.191387802,0.087469457,0.001820121,0.019529368
363,6.033,-84.52741,35.06883,105.06578,-93.83231,37.45701,117.7594,-80.580625,-0.586400267,0.851462886,-2.82621866,-0.16586693,1.069655698,-206.3625919,0.017320597,0.113748126,0.744521285,0.010990578,-0.133133686,0.07597156,0.001121488,-0.01358507
364,6.05,-85.88714,35.83883,105.7607,-95.69923,37.76648,118.12234,-79.98411765,-0.566288896,0.902493506,-2.686525068,-0.165765003,1.172779268,35.08866782,-0.014790709,0.066273534,0.201021113,-5.46E-05,0.333226386,0.020512358,-5.57106E-06,0.034002692
365,6.067,-87.47328,36.63048,106.45648,-97.60422,38.00901,118.47736,-93.30235294,-0.499104745,0.878898503,-2.737920032,-0.127313004,1.463818909,-783.4256055,-0.042357012,-0.029804842,-0.073866689,-0.020184882,1.200015013,-0.007537417,-0.002059682,0.122450512
366,6.083,-88.97799,37.40092,107.21265,-99.66653,38.29422,118.90402,-94.044375,-0.512018927,0.981478116,-2.727309996,-0.138296376,1.495950352,-46.37637868,0.008582506,0.133144195,0.014031284,0.005325762,0.112658895,0.001431764,0.000543445,0.011495806
367,6.1,-90.69065,38.17062,107.99799,-101.81625,38.53965,119.29546,-100.7447059,-0.449417865,1.020319605,-2.737311228,-0.114168357,1.594915047,-394.1371107,-0.03655195,0.050463153,-0.012734907,-0.011223796,0.40322982,-0.00129948,-0.001145285,0.0411459
368,6.117,-92.7138,38.8353,108.61303,-104.05699,38.73808,119.67214,-119.0088235,-0.328537182,0.925317446,-3.643242716,-0.088555566,1.898301668,-1074.359862,-0.059748749,-0.142929167,-1.472963527,-0.011430505,1.528935247,-0.150302401,-0.001166378,0.156013801
369,6.133,-94.82047,39.50497,109.18896,-106.33505,38.93836,119.97206,-131.666875,-0.317880826,0.860020607,-3.955445974,-0.087916912,1.497503495,-791.1282169,-0.005058389,-0.097505994,-0.542085424,-0.00028035,-2.0011892,-0.055314839,-2.86071E-05,-0.20420298
370,6.15,-96.96233,40.09538,109.70378,-108.70875,39.04291,120.25281,-125.9917647,-0.275652937,0.871970326,-4.610737734,-0.044045162,2.68531803,333.8300173,-0.019715522,0.020239695,-1.272856065,-0.018482433,11.36121028,-0.129883272,-0.001885963,1.159307171
371,6.167,-99.29955,40.66957,110.10249,-111.18348,39.19612,120.46387,-137.4835294,-0.245672209,0.694386875,-6.206842066,-0.061909784,1.377586319,-675.9861592,-0.012827517,-0.30927646,-4.003171057,0.007218817,-8.535550618,-0.408486843,0.000736614,-0.870974553
372,6.183,-101.66979,41.06063,110.36128,-113.66573,39.24622,120.58362,-148.14,-0.164987512,0.661765458,-9.591753932,-0.020183301,2.390219561,-666.0294118,-0.034040729,-0.083417934,-13.079763,-0.016809944,20.21224035,-1.334669694,-0.0017153,2.062473505
373,6.2,-104.43332,41.3663,110.39451,-116.25986,39.25967,120.65683,-162.5605882,-0.110608533,0.10871201,-78.0659043,-0.005184783,5.443122677,-848.2698962,-0.019677361,-1.809315433,-2060.61241,-0.005781714,226.9816443,-210.2665724,-0.000589971,23.16139228
374,6.217,-107.22079,41.52504,110.27934,-118.91888,39.18682,120.57679,-163.9688235,-0.056947698,-0.725526017,23.08778328,0.027397312,1.098695951,-82.83737024,-0.019250731,-5.255373737,-878.2989284,-0.012253422,59.63523303,-89.62233963,-0.001250349,6.08522786
375,6.233,-110.00908,41.5717,110.10741,-121.71423,39.03206,120.43617,-174.268125,-0.016734271,-3.684740677,16.25865178,0.055363371,0.908632722,-643.7063419,-0.014422254,-63.42080283,39.72041819,-0.010004493,1.228115979,4.053103897,-0.001020867,0.125317957
376,6.25,-112.88866,41.57793,109.72335,-124.52634,38.76794,120.12958,-169.3870588,-0.00216351,-61.64686998,7.322059053,0.093922357,1.160798122,287.1215398,-0.00506003,-9303.712569,23.26874114,-0.013711763,-0.954738,2.374361341,-0.001399159,-0.097422245
377,6.267,-116.11992,41.44476,109.15773,-127.49288,38.39792,119.71367,-190.0741176,0.041213025,4.247353007,5.244757965,0.124731168,1.124020323,-1216.885813,-0.013424031,-494.8128181,3.672608975,-0.010385436,0.099394084,0.374756018,-0.001059738,0.010142253
378,6.283,-119.26703,41.166,108.48503,-130.47412,37.92255,119.15474,-196.694375,0.088576504,2.413186971,4.431752639,0.159453784,1.175778867,-413.7660846,-0.015049832,6.5797318,1.208570427,-0.011647038,-0.108880543,0.123323513,-0.001188473,-0.011110259
379,6.3,-122.48415,40.79053,107.68205,-133.5593,37.35173,118.48281,-189.2423529,0.116709977,2.138599622,3.842162943,0.185019999,1.177131145,438.3542388,-0.008744925,0.731316348,0.734252031,-0.008286782,-0.002369009,0.074923677,-0.00084559,-0.000241736
380,6.317,-125.882,40.33763,106.72856,-136.67667,36.62516,117.67924,-199.8735294,0.133290169,2.105299183,3.269431247,0.233071467,1.105977401,-625.3633218,-0.004879613,0.073527134,0.600668802,-0.015414105,0.097931024,0.061292735,-0.001572868,0.009992962
381,6.333,-129.22122,39.69876,105.75626,-139.84314,35.76076,116.83071,-208.70125,0.191323123,1.521905865,3.256680037,0.272985375,0.981640444,-551.7325368,-0.017379195,0.913164365,0.013114481,-0.012605175,0.143841921,0.001338212,-0.001286242,0.014677747
382,6.35,-132.67365,38.84436,104.67493,-143.01787,34.62733,115.97897,-203.0841176,0.247477863,1.265601592,2.935949248,0.357016187,0.751471198,330.4195502,-0.01626528,0.299981593,0.296607686,-0.026468648,0.20307319,0.03026609,-0.002700882,0.020721754
383,6.367,-136.01027,37.75005,103.6231,-146.16762,33.25762,115.17632,-196.2717647,0.327969622,0.961181018,2.994542844,0.434863084,0.585999956,400.7266436,-0.024123742,0.278184951,-0.055706337,-0.024715262,0.120807501,-0.00568432,-0.002521966,0.012327296
384,6.383,-139.25702,36.34312,102.75694,-149.15424,31.63386,114.45073,-202.921875,0.433334873,0.615638305,3.448115822,0.543678138,0.44685791,-415.6318934,-0.03245253,0.245600501,-0.523659575,-0.036434181,0.085691264,-0.053434651,-0.003717774,0.008744007
385,6.4,-142.43388,34.72602,102.01302,-151.99292,29.85274,113.93086,-186.8741176,0.509024634,0.460033393,3.815840413,0.62744656,0.291878144,943.9857266,-0.023825337,0.096224669,-0.494306634,-0.029509639,0.087012535,-0.050439452,-0.003011188,0.00887883
386,6.417,-145.45651,32.9758,101.43375,-154.66634,28.01204,113.66368,-177.8017647,0.579038784,0.330969821,4.615153555,0.688518826,0.145151301,533.6678201,-0.023163321,0.073741342,-1.379862831,-0.022844247,0.079712524,-0.14080233,-0.002331046,0.008133931
387,6.433,-148.44475,31.17498,101.11601,-157.16577,26.14139,113.62296,-186.765,0.602635665,0.176441843,7.866274312,0.748430642,0.021767835,-560.2022059,-0.007896582,0.085809785,-10.23201598,-0.023970192,0.065957537,-1.044083263,-0.002445938,0.006730361
388,6.45,-151.11404,29.30509,100.9544,-159.46095,24.27754,113.76391,-157.0170588,0.700519614,0.086427544,14.2019677,0.812071384,-0.075623038,1749.878893,-0.036670406,0.048138821,-39.20359747,-0.027727996,0.052252527,-4.000367089,-0.002829387,0.005331891
389,6.467,-153.73958,27.45172,100.96426,-161.61775,22.3847,114.07597,-154.4435294,0.7059005,-0.005320039,-218.7423935,0.877614985,-0.16486338,151.384083,-0.00204944,0.049503112,-23625.18876,-0.030389281,0.047146268,-2410.733547,-0.003100947,0.004810844
390,6.483,-156.11424,25.55219,101.12051,-163.51595,20.53478,114.50805,-148.41625,0.79991662,-0.08225719,-12.14848,0.974565378,-0.233566857,376.7049632,-0.039591402,0.040503257,1322.201046,-0.051074909,0.037138621,134.9184741,-0.005211725,0.003789655
391,6.5,-158.3055,23.63419,101.38325,-165.28746,18.71168,115.02998,-128.8976471,0.875295492,-0.136986444,-6.742445003,1.029122048,-0.286287093,1148.153114,-0.034399785,0.028534543,20.57560705,-0.030796705,0.028917907,2.09955174,-0.003142521,0.002950807
392,6.517,-160.30655,21.76615,101.72202,-166.92435,16.93553,115.68939,-117.7088235,0.933529897,-0.181350506,-4.831862325,1.085075967,-0.371258058,658.16609,-0.029101924,0.023748989,5.639763489,-0.034183066,0.047839971,0.57548607,-0.003488068,0.00488163
393,6.533,-162.05701,19.86639,102.09266,-168.38766,15.2653,116.29422,-109.40375,1.085291866,-0.195098328,-3.94806281,1.141405444,-0.362123779,519.0670956,-0.086698336,0.00723661,2.384522758,-0.038494561,-0.005468875,0.243318649,-0.003928016,-0.000558048
394,6.55,-163.55983,17.91674,102.40074,-169.66402,13.60879,116.81885,-88.40117647,1.297327691,-0.158018106,-4.142949883,1.297839168,-0.316708019,1235.445502,-0.141091963,-0.019018912,-0.632585929,-0.122562384,-0.027416533,-0.064549585,-0.012506366,-0.002797605
395,6.567,,,,-170.76146,11.9794,117.25912,9621.166471,-0.109542422,5.715366746,0.01071711,1.484718982,-0.270205414,571151.0381,-0.008601563,-0.327815487,-0.040562861,-0.170287045,-0.028539886,-0.004139067,-0.017376229,-0.002912233
396,6.583,,,,-171.69182,10.3436,117.61439,0,#DIV/0!,#DIV/0!,#DIV/0!,1.758244121,-0.217184252,-601322.9044,#DIV/0!,#DIV/0!,#DIV/0!,-0.293999246,-0.032412986,#DIV/0!,-0.029999923,-0.003307448
397,6.6,,,,-172.54356,8.6338,117.93884,0,#DIV/0!,#DIV/0!,#DIV/0!,2.007420105,-0.189759036,0,#DIV/0!,#DIV/0!,#DIV/0!,-0.292549351,-0.016040014,#DIV/0!,-0.029851975,-0.001636736
398,6.617,-171.44391,-23.02835,91.84161,-173.17464,6.84959,118.22047,-10084.93588,0.134320023,-3.988197591,-0.006871395,2.82723268,-0.157845769,-593231.5225,#DIV/0!,#DIV/0!,#DIV/0!,-1.299062838,-0.017886497,#DIV/0!,-0.132557432,-0.001825153
399,6.633,-170.04829,-26.1824,95.14909,-173.662,4.99214,118.4389,87.22625,-2.259963314,-1.048645392,-0.147350853,3.811248359,-0.117596705,635760.1333,-1.715569666,-0.931992898,-0.04247326,-2.019073535,-0.021668989,-0.004334006,-0.206027912,-0.002211121
400,6.65,-173.16574,-19.91924,102.71001,-174.02827,3.1094,118.60732,-183.3794118,-2.009065101,1.207205309,-0.048442518,5.140306331,-0.089454731,-15917.9801,-0.080481872,0.360177722,0.013081521,-3.628629079,-0.01494735,0.001334849,-0.370268273,-0.00152524
