Time,R X,R Y,R Z,L X,L Y,L Z,,Time,Mag Right,Mag Left,,Shifted left forward 0.6
156.7666667,-0.786,0.531,0.328,-0.777,-0.371,0.566,,156.7666667,1.003663788,1.030400893,,
156.8,-0.786,0.566,0.293,-0.762,-0.375,0.574,,156.8,1.011929345,1.025058535,,
156.8333333,-0.848,0.46,0.352,-0.688,-0.398,0.555,,156.8333333,1.026941089,0.969418898,,
156.8666667,-0.801,0.519,0.311,-0.605,-0.48,0.586,,156.8666667,1.00383415,0.969443655,,
156.9,-0.804,0.484,0.32,-0.59,-0.508,0.594,,156.9,0.991499874,0.979285454,,
156.9333333,-0.853,0.402,0.314,-0.543,-0.531,0.637,,156.9333333,0.993885808,0.99125123,,
156.9666667,-0.889,0.349,0.226,-0.527,-0.543,0.652,,156.9666667,0.981426513,0.998840328,,
157,-0.889,0.328,0.188,-0.555,-0.613,0.684,,157,0.966048135,1.07314957,,
157.0333333,-0.935,0.317,0.158,-0.543,-0.605,0.641,,157.0333333,0.999838987,1.035256007,,
157.0666667,-1.029,0.273,-0.009,-0.484,-0.566,0.691,,157.0666667,1.064636558,1.01591978,,
157.1,-0.912,0.199,-0.029,-0.516,-0.582,0.695,,157.1,0.933908989,1.043074782,,
157.1333333,-1.018,0.032,0.082,-0.504,-0.535,0.707,,157.1333333,1.021798415,1.019848028,,
157.1666667,-0.915,0.038,0.103,-0.582,-0.469,0.648,,157.1666667,0.921562803,0.989236574,,
157.2,-0.827,0.103,0.144,-0.555,-0.441,0.715,,157.2,0.84573873,1.006842093,,
157.2333333,-0.968,0.287,-0.097,-0.551,-0.492,0.73,,157.2333333,1.014298773,1.03853984,,
157.2666667,-0.965,0.419,-0.094,-0.547,-0.578,0.688,,157.2666667,1.056230089,1.051968155,,
157.3,-0.789,0.466,-0.012,-0.496,-0.563,0.688,,157.3,0.916417481,1.018002456,,
157.3333333,-0.762,0.469,0.223,-0.508,-0.57,0.711,,157.3333333,0.922135565,1.043304845,,
157.3666667,-0.991,0.575,0.126,-0.516,-0.598,0.723,,157.3666667,1.152641315,1.070788961,,
157.4,-0.739,0.868,-0.015,-0.48,-0.609,0.711,,157.4,1.140074559,1.052046577,,
157.4333333,-0.874,0.801,0.144,-0.504,-0.594,0.699,,157.4333333,1.1942416,1.046638906,,
157.4666667,-0.88,0.651,0.279,-0.523,-0.566,0.676,,157.4666667,1.12962029,1.025115115,,
157.5,-0.9,0.32,0.164,-0.566,-0.547,0.672,,157.5,0.969172843,1.034963284,,
157.5333333,-0.953,0.249,0.047,-0.539,-0.582,0.664,,157.5333333,0.986113077,1.034476196,,
157.5666667,-0.868,0.367,0.059,-0.555,-0.586,0.629,,157.5666667,0.944242554,1.023260475,,
157.6,-0.894,0.349,0.073,-0.559,-0.535,0.648,,157.6,0.962479091,1.009262107,,
157.6333333,-0.935,0.305,-0.026,-0.617,-0.531,0.602,,157.6333333,0.983832303,1.012449505,,
157.6666667,-0.956,0.328,-0.038,-0.602,-0.516,0.563,,157.6666667,1.011416828,0.972434574,,
157.7,-0.915,0.343,-0.009,-0.551,-0.551,0.574,,157.7,0.97721799,0.967821264,,
157.7333333,-0.903,0.279,-0.088,-0.559,-0.59,0.602,,157.7333333,0.949207037,1.011427209,,
157.7666667,-0.935,0.334,-0.062,-0.605,-0.621,0.563,,157.7666667,0.994798975,1.033748035,,
157.8,-0.856,0.346,-0.073,-0.605,-0.586,0.539,,157.8,0.926164672,0.999971,,
157.8333333,-0.977,0.343,-0.103,-0.617,-0.566,0.5,,157.8333333,1.040570517,0.975215361,,
157.8666667,-0.924,0.39,-0.029,-0.637,-0.539,0.543,,157.8666667,1.003352879,0.995559642,,
157.9,-0.874,0.387,0.023,-0.648,-0.516,0.52,,157.9,0.956124469,0.978038854,,
157.9333333,-0.897,0.375,-0.047,-0.652,-0.539,0.492,,157.9333333,0.973366837,0.978615859,,
157.9666667,-0.997,0.352,-0.129,-0.68,-0.543,0.488,,157.9666667,1.065154449,0.997693841,,
158,-0.909,0.402,-0.158,-0.66,-0.551,0.492,,158,1.006403994,0.990588209,,
158.0333333,-0.88,0.367,-0.094,-0.645,-0.582,0.473,,158.0333333,0.958084026,0.989180469,,
158.0666667,-0.833,0.378,-0.062,-0.629,-0.613,0.461,,158.0666667,0.916851678,0.991932961,,
158.1,-0.889,0.44,-0.07,-0.59,-0.625,0.484,,158.1,0.994394791,0.986397993,,
158.1333333,-0.833,0.449,-0.032,-0.66,-0.582,0.457,,158.1333333,0.946844232,0.991550806,,
158.1666667,-0.9,0.405,-0.015,-0.688,-0.484,0.445,,158.1666667,0.987041033,0.951643316,,
158.2,-0.886,0.452,-0.026,-0.695,-0.449,0.453,,158.2,0.994975377,0.943310659,,
158.2333333,-0.786,0.519,-0.053,-0.703,-0.449,0.449,,158.2333333,0.943380093,0.947317793,,
158.2666667,-0.798,0.507,-0.079,-0.723,-0.438,0.43,,158.2666667,0.948732839,0.948405504,,
158.3,-0.915,0.478,0.041,-0.723,-0.523,0.434,,158.3,1.033145682,0.992277179,,
158.3333333,-0.815,0.449,0.056,-0.574,-0.711,0.371,,158.3333333,0.932181313,0.986224112,,
158.3666667,-0.842,0.496,0.015,-0.59,-0.719,0.363,,158.3666667,0.977345896,0.998413742,,
158.4,-0.9,0.434,0.085,-0.66,-0.66,0.398,,158.4,1.002786617,1.014694043,,
158.4333333,-0.821,0.551,0.067,-0.652,-0.637,0.418,,158.4333333,0.991025227,1.002794595,,
158.4666667,-0.9,0.463,-0.067,-0.668,-0.621,0.445,,158.4666667,1.014326377,1.014834962,,
158.5,-1.402,0.258,-0.082,-0.625,-0.656,0.43,,158.5,1.427897755,1.002926219,,
158.5333333,-1.144,0.44,-0.044,-0.609,-0.684,0.434,,158.5333333,1.226487668,1.013455968,,
158.5666667,-1.194,0.331,-0.029,-0.641,-0.695,0.402,,158.5666667,1.239370001,1.027380163,,
158.6,-1.801,0.214,-0.337,-0.656,-0.66,0.438,,158.6,1.844712986,1.028484322,,
158.6333333,-1.305,0.173,-0.273,-0.656,-0.59,0.488,,158.6333333,1.344426644,1.00825592,,
158.6666667,-0.997,0.12,-0.144,-0.605,-0.703,0.484,,158.6666667,1.014467841,1.046178761,,
158.7,-0.818,0.217,-0.29,-0.578,-0.75,0.473,,158.7,0.894602146,1.058448393,,
158.7333333,-0.399,0.12,-0.422,-0.672,-0.602,0.465,,158.7333333,0.593030353,1.014994089,,
158.7666667,-0.411,0.056,-0.56,-0.648,-0.563,0.547,,158.7666667,0.696890953,1.017881133,,
158.8,-0.12,0.173,-0.413,-0.625,-0.617,0.547,,158.8,0.463570922,1.034660814,,
158.8333333,0.208,0.243,-0.364,-0.656,-0.543,0.492,,158.8333333,0.484570944,0.98348818,,
158.8666667,0.27,0.17,-0.361,-0.723,-0.492,0.52,,158.8666667,0.481789373,1.017444347,,
158.9,0.232,0.15,-0.196,-0.871,-0.422,0.551,,158.9,0.338732933,1.113699241,,
158.9333333,-0.097,0.695,-1.959,-1.004,-0.387,0.527,,158.9333333,2.080892837,1.198129375,,
158.9666667,-1.525,0.607,-3.094,-1.113,-0.305,0.723,,158.9666667,3.502414881,1.361808724,,
159,-0.654,-0.238,-0.856,-1.051,-0.234,0.898,,159,1.103220739,1.40205599,,
159.0333333,-0.44,-0.255,-0.364,-1.227,-0.086,0.891,,159.0333333,0.625396674,1.518817303,,
159.0666667,-0.704,-0.106,-0.944,-1.117,-0.07,0.668,,159.0666667,1.182365426,1.303385208,,
159.1,-0.152,-0.062,-1.067,-1.055,-0.039,0.473,,159.1,1.079554075,1.156838364,,
159.1333333,-0.581,-0.053,-0.704,-0.871,-0.141,0.355,,159.1333333,0.9143227,0.951076758,,
159.1666667,-0.463,0.012,-0.818,-0.723,-0.23,0.156,,159.1666667,0.940019681,0.774574077,,
159.2,-0.56,-0.018,-0.848,-0.633,-0.262,0.012,,159.2,1.01637985,0.685183917,,
159.2333333,-0.504,-0.059,-0.827,-0.301,-0.262,-0.25,,159.2333333,0.970271096,0.470898078,,
159.2666667,-0.493,-0.053,-0.804,-0.34,-0.203,-0.523,,159.2666667,0.944602562,0.656001524,,
159.3,-0.528,-0.041,-0.801,-0.141,-0.191,-0.52,,159.3,0.960242678,0.571631,,
159.3333333,-0.493,-0.018,-0.848,-0.023,-0.203,-0.473,,159.3333333,0.981059122,0.515234898,,
159.3666667,-0.475,0.009,-0.751,0.922,-1.5,-1.734,,159.3666667,0.888654601,2.471202137,,
159.4,-0.504,-0.012,-0.845,-1.668,-0.879,-2.77,,159.4,0.983963922,3.350785729,,
159.4333333,-0.545,-0.029,-0.827,0.223,0.105,-0.527,,159.4333333,0.990855691,0.581792918,,
159.4666667,-0.543,-0.029,-0.774,-0.547,0.121,-0.316,,159.4666667,0.945920715,0.643199813,,
159.5,-0.584,-0.003,-0.815,-0.836,-0.004,-1.078,,159.5,1.002641511,1.364183272,,
159.5333333,-0.528,-0.012,-0.792,-0.211,0.047,-0.859,,159.5333333,0.951941175,0.885782705,,
159.5666667,-0.516,-0.003,-0.804,-0.66,-0.035,-0.75,,159.5666667,0.955343394,0.999662443,,
159.6,-0.531,0,-0.821,-0.582,0,-0.816,,159.6,0.977753548,1.002287384,,
159.6333333,-0.545,-0.003,-0.792,-0.629,-0.012,-0.797,,159.6333333,0.961404181,1.015378747,,
159.6666667,-0.543,-0.015,-0.777,-0.563,-0.059,-0.793,,159.6666667,0.948052214,0.974319763,,
159.7,-0.584,-0.009,-0.801,-0.551,-0.004,-0.746,,159.7,0.991331428,0.927433556,,
159.7333333,-0.54,-0.003,-0.798,-0.59,0.004,-0.773,,159.7333333,0.963541904,0.9724428,,
159.7666667,-0.545,0.003,-0.789,-0.605,0.016,-0.816,,159.7666667,0.958934304,1.015941435,,
159.8,-0.554,-0.012,-0.815,-0.563,0.027,-0.785,,159.8,0.985537924,0.966396916,,
159.8333333,-0.543,0.009,-0.792,-0.59,0,-0.789,,159.8333333,0.960309325,0.985200995,,
159.8666667,-0.548,0.009,-0.792,-0.602,-0.016,-0.797,,159.8666667,0.963145368,0.998933932,,
159.9,-0.557,-0.003,-0.801,-0.574,-0.004,-0.77,,159.9,0.975632615,0.960412411,,
159.9333333,-0.54,0,-0.798,-0.586,-0.02,-0.785,,159.9333333,0.963537233,0.979806614,,
159.9666667,-0.54,0.009,-0.792,-0.57,-0.016,-0.77,,159.9666667,0.95861619,0.958152389,,
160,-0.54,0.009,-0.801,-0.598,0,-0.797,,160,0.966065215,0.99640002,,
160.0333333,-0.531,0.012,-0.792,-0.594,-0.012,-0.781,,160.0333333,0.95360841,0.981295572,,
160.0666667,-0.554,0.012,-0.777,-0.59,-0.023,-0.785,,160.0666667,0.95435266,0.98226982,,
160.1,-0.545,0.003,-0.804,-0.59,-0.027,-0.773,,160.1,0.971313544,0.972809334,,
160.1333333,-0.569,0,-0.798,-0.586,-0.027,-0.785,,160.1333333,0.98008418,0.979974489,,
160.1666667,-0.557,0.003,-0.806,-0.578,-0.031,-0.766,,160.1666667,0.979741803,0.960104682,,
160.2,-0.563,0.009,-0.792,-0.602,-0.027,-0.789,,160.2,0.9717582,0.992801088,,
160.2333333,-0.56,0.003,-0.786,-0.551,-0.039,-0.766,,160.2333333,0.96509326,0.944392927,,
160.2666667,-0.563,0,-0.78,-0.625,-0.039,-0.77,,160.2666667,0.961961018,0.992494836,,
160.3,-0.554,0,-0.789,-0.617,-0.051,-0.762,,160.3,0.96407313,0.981801406,,
160.3333333,-0.554,0.003,-0.798,-0.598,-0.051,-0.785,,160.3333333,0.971457153,0.988144726,,
160.3666667,-0.557,0.009,-0.792,-0.617,-0.047,-0.777,,160.3666667,0.968294377,0.993290995,,
160.4,-0.557,0.015,-0.798,-0.602,-0.047,-0.77,,160.4,0.973282076,0.978525932,,
160.4333333,-0.557,0.015,-0.789,-0.605,-0.055,-0.777,,160.4333333,0.965916663,0.986295595,,
160.4666667,-0.557,0.009,-0.786,-0.598,-0.059,-0.754,,160.4666667,0.963392962,0.964158182,,
160.5,-0.56,0.009,-0.789,-0.609,-0.059,-0.762,,160.5,0.96757532,0.977244084,,
160.5333333,-0.554,0.009,-0.786,-0.609,-0.047,-0.758,,160.5333333,0.961661583,0.973475218,,
160.5666667,-0.56,0.009,-0.78,-0.613,-0.031,-0.777,,160.5666667,0.960250488,0.990181297,,
160.6,-0.563,0.003,-0.789,-0.602,-0.027,-0.781,,160.6,0.969277566,0.98645527,,
160.6333333,-0.554,0.012,-0.789,-0.598,-0.043,-0.777,,160.6333333,0.96414781,0.981418361,,
160.6666667,-0.56,0.009,-0.786,-0.598,-0.047,-0.781,,160.6666667,0.965130561,0.984771039,,
160.7,-0.545,0.015,-0.798,-0.59,-0.047,-0.773,,160.7,0.966464692,0.97356972,,
160.7333333,-0.543,0.018,-0.786,-0.598,-0.039,-0.773,,160.7333333,0.955494113,0.978086908,,
160.7666667,-0.545,0.015,-0.798,-0.605,-0.035,-0.766,,160.7666667,0.966464692,0.976732307,,
160.8,-0.54,0.018,-0.801,-0.602,-0.031,-0.773,,160.8,0.966190975,0.980252008,,
160.8333333,-0.543,0.023,-0.792,-0.598,-0.031,-0.777,,160.8333333,0.960542555,0.980965851,,
160.8666667,-0.548,0.012,-0.801,-0.602,-0.031,-0.77,,160.8666667,0.970592087,0.97788803,,
160.9,-0.545,0.015,-0.801,-0.594,-0.02,-0.777,,160.9,0.968943239,0.978245879,,
160.9333333,-0.554,0.015,-0.792,-0.594,-0.027,-0.777,,160.9333333,0.966646264,0.978414023,,
160.9666667,-0.545,0.009,-0.792,-0.594,-0.027,-0.773,,160.9666667,0.961441626,0.975240483,,
161,-0.54,0.015,-0.804,-0.598,-0.023,-0.762,,161,0.968628412,0.968905052,,
161.0333333,-0.545,0.015,-0.801,-0.59,-0.027,-0.77,,161.0333333,0.968943239,0.970427226,,
161.0666667,-0.54,0.018,-0.801,-0.598,-0.023,-0.777,,161.0666667,0.966190975,0.980745635,,
161.1,-0.54,0.018,-0.798,-0.594,-0.023,-0.77,,161.1,0.963705349,0.972761533,,
161.1333333,-0.54,0.026,-0.798,-0.605,-0.016,-0.773,,161.1333333,0.96388796,0.981738254,,
161.1666667,-0.543,0.018,-0.792,-0.598,-0.016,-0.766,,161.1666667,0.960435839,0.971913576,,
161.2,-0.54,0.009,-0.804,-0.605,-0.016,-0.77,,161.2,0.968554077,0.979377864,,
161.2333333,-0.528,0.009,-0.798,-0.602,-0.016,-0.766,,161.2333333,0.956905951,0.974379803,,
161.2666667,-0.545,0.018,-0.801,-0.602,-0.016,-0.773,,161.2666667,0.968994324,0.979892341,,
161.3,-0.554,0.015,-0.792,-0.605,-0.012,-0.77,,161.3,0.966646264,0.979320683,,
161.3333333,-0.543,0.012,-0.798,-0.602,-0.016,-0.773,,161.3333333,0.965296328,0.979892341,,
161.3666667,-0.545,0.012,-0.792,-0.602,-0.016,-0.773,,161.3666667,0.961474389,0.979892341,,
161.4,-0.49,0.026,-0.862,-0.594,0,-0.77,,161.4,0.991877009,0.972489589,,
161.4333333,-0.466,0.015,-0.856,-0.598,-0.012,-0.777,,161.4333333,0.974739452,0.980549336,,
161.4666667,-0.543,0.029,-0.827,-0.605,-0.008,-0.762,,161.4666667,0.989757041,0.973002055,,
161.5,-0.481,0.047,-0.827,-0.605,-0.008,-0.766,,161.5,0.957861681,0.976137798,,
161.5333333,-0.314,0.041,-0.886,-0.602,-0.016,-0.766,,161.5333333,0.940889473,0.974379803,,
161.5666667,-0.528,0.018,-0.868,-0.602,-0.012,-0.762,,161.5666667,1.016135818,0.971180725,,
161.6,-0.54,0.044,-0.804,-0.609,-0.012,-0.766,,161.6,0.969511217,0.978662863,,
161.6333333,-0.472,0.032,-0.801,-0.602,-0.008,-0.766,,161.6333333,0.930273616,0.974281274,,
161.6666667,-0.431,0.038,-0.862,-0.602,-0.008,-0.773,,161.6666667,0.964494168,0.979794366,,
161.7,-0.481,0.015,-0.848,-0.59,-0.004,-0.773,,161.7,0.975033333,0.9724428,,
161.7333333,-0.487,0.015,-0.845,-0.598,-0.012,-0.77,,161.7333333,0.975407094,0.975011795,,
161.7666667,-0.408,0.015,-0.845,-0.609,-0.004,-0.762,,161.7666667,0.938463638,0.97546963,,
161.8,-0.452,0.026,-0.85,-0.613,0,-0.773,,161.8,0.963057631,0.986558665,,
161.8333333,-0.449,-0.009,-0.877,-0.598,0,-0.777,,161.8333333,0.985297417,0.980475905,,
161.8666667,-0.457,0.009,-0.871,-0.602,0.004,-0.773,,161.8666667,0.983651869,0.979769871,,
161.9,-0.437,0.015,-0.871,-0.598,0.012,-0.758,,161.9,0.974594788,0.965563048,,
161.9333333,-0.446,-0.003,-0.845,-0.605,-0.008,-0.77,,161.9333333,0.95548417,0.979279837,,
161.9666667,-0.452,0.018,-0.848,-0.602,-0.023,-0.777,,161.9666667,0.961109775,0.983189707,,
162,-0.452,-0.023,-0.862,-0.633,-0.012,-0.754,,162,0.973589749,0.98455523,,
162.0333333,-0.557,-0.032,-0.827,-0.582,-0.016,-0.773,,162.0333333,0.997598115,0.967733951,,
162.0666667,-0.472,0,-0.842,-0.617,-0.02,-0.766,,162.0666667,0.965270946,0.983791136,,
162.1,-0.431,0.023,-0.812,-0.578,-0.008,-0.777,,162.1,0.919583601,0.968440499,,
162.1333333,-0.475,0.018,-0.801,-0.59,0.023,-0.781,,162.1333333,0.931423642,0.979076095,,
162.1666667,-0.466,-0.012,-0.806,-0.563,0.02,-0.781,,162.1666667,0.93109398,0.962979751,,
162.2,-0.519,-0.029,-0.845,-0.59,0.016,-0.762,,162.2,0.992082154,0.963846461,,
162.2333333,-0.548,-0.053,-0.792,-0.578,0.004,-0.789,,162.2333333,0.964560522,0.978070038,,
162.2666667,-0.572,-0.023,-0.789,-0.547,-0.008,-0.805,,162.2666667,0.974799467,0.973292351,,
162.3,-0.56,-0.029,-0.792,-0.543,-0.012,-0.805,,162.3,0.97041486,0.971091139,,
162.3333333,-0.54,-0.018,-0.786,-0.551,-0.008,-0.824,,162.3333333,0.95379243,0.991282503,,
162.3666667,-0.534,-0.023,-0.765,-0.551,0,-0.797,,162.3666667,0.933225589,0.968922081,,
162.4,-0.587,-0.018,-0.76,-0.559,0,-0.816,,162.4,0.960464992,0.989109195,,
162.4333333,-0.622,-0.015,-0.76,-0.559,-0.008,-0.813,,162.4333333,0.982196009,0.986668131,,
162.4666667,-0.651,-0.023,-0.742,-0.52,0.012,-0.824,,162.4666667,0.987367206,0.974433169,,
162.5,-0.625,-0.015,-0.745,-0.551,0,-0.813,,162.5,0.972561052,0.982125247,,
162.5333333,-0.628,-0.009,-0.733,-0.559,0,-0.801,,162.5333333,0.965274054,0.976771212,,
162.5666667,-0.607,0.003,-0.742,-0.563,-0.023,-0.82,,162.5666667,0.958656351,0.994936179,,
162.6,-0.625,-0.003,-0.748,-0.527,-0.016,-0.813,,162.6,0.974750224,0.968996388,,
162.6333333,-0.625,-0.003,-0.736,-0.523,-0.023,-0.832,,162.6333333,0.965572369,0.982996439,,
162.6666667,-0.607,0,-0.757,-0.516,-0.016,-0.824,,162.6666667,0.970308198,0.972362072,,
162.7,-0.607,0,-0.748,-0.52,-0.023,-0.824,,162.7,0.963303171,0.974630699,,
162.7333333,-0.625,-0.003,-0.748,-0.527,-0.039,-0.836,,162.7333333,0.974750224,0.989012639,,
162.7666667,-0.622,0,-0.736,-0.539,-0.039,-0.828,,162.7666667,0.963628559,0.988749716,,
162.8,-0.616,0.012,-0.745,-0.543,-0.039,-0.824,,162.8,0.966760053,0.987596071,,
162.8333333,-0.601,0.009,-0.748,-0.52,-0.035,-0.828,,162.8333333,0.959575948,0.978370584,,
162.8666667,-0.613,0.009,-0.742,-0.516,-0.031,-0.824,,162.8666667,0.962504026,0.972724524,,
162.9,-0.613,0.003,-0.751,-0.512,-0.035,-0.832,,162.9,0.969421993,0.977544372,,
162.9333333,-0.61,0.003,-0.742,-0.527,-0.031,-0.805,,162.9333333,0.960558692,0.962660376,,
162.9666667,-0.616,0.015,-0.745,-0.551,-0.035,-0.797,,162.9666667,0.966801945,0.969554021,,
163,-0.622,0.015,-0.745,-0.563,-0.031,-0.789,,163,0.970635874,0.969768529,,
163.0333333,-0.613,0.015,-0.745,-0.582,-0.031,-0.781,,163.0333333,0.964893258,0.974497819,,
163.0666667,-0.61,0.012,-0.748,-0.594,-0.023,-0.781,,163.0666667,0.965270946,0.981491722,,
163.1,-0.613,0.009,-0.748,-0.602,-0.02,-0.785,,163.1,0.967137012,0.989458943,,
163.1333333,-0.616,0.015,-0.757,-0.582,-0.023,-0.781,,163.1333333,0.97607889,0.974276142,,
163.1666667,-0.616,0.012,-0.742,-0.582,-0.035,-0.781,,163.1666667,0.964450102,0.974633264,,
163.2,-0.61,0.015,-0.733,-0.59,-0.027,-0.777,,163.2,0.953736861,0.975990779,,
163.2333333,-0.607,0.018,-0.745,-0.59,-0.016,-0.781,,163.2333333,0.96114411,0.978936668,,
163.2666667,-0.601,0.018,-0.745,-0.586,-0.02,-0.777,,163.2666667,0.957366179,0.973408958,,
163.3,-0.601,0.023,-0.76,-0.598,-0.02,-0.773,,163.3,0.969190384,0.977513683,,
163.3333333,-0.601,0.023,-0.751,-0.594,-0.02,-0.785,,163.3333333,0.962149157,0.984612106,,
163.3666667,-0.61,0.023,-0.745,-0.59,-0.02,-0.781,,163.3666667,0.963147964,0.979010214,,
163.4,-0.613,0.023,-0.742,-0.586,-0.012,-0.777,,163.4,0.962736724,0.973277453,,
163.4333333,-0.607,0.018,-0.742,-0.598,-0.02,-0.777,,163.4333333,0.95882063,0.980679866,,
163.4666667,-0.61,0.018,-0.751,-0.602,-0.02,-0.773,,163.4666667,0.96769055,0.979965816,,
163.5,-0.61,0.023,-0.748,-0.602,-0.016,-0.773,,163.5,0.965470352,0.979892341,,
163.5333333,-0.607,0.026,-0.757,-0.602,-0.012,-0.77,,163.5333333,0.970656479,0.977470204,,
163.5666667,-0.601,0.023,-0.742,-0.594,-0.012,-0.77,,163.5666667,0.955140827,0.972563623,,
163.6,-0.607,0.018,-0.751,-0.594,-0.016,-0.773,,163.6,0.965802257,0.974997949,,
163.6333333,-0.601,0.026,-0.751,-0.594,-0.016,-0.773,,163.6333333,0.962225545,0.974997949,,
163.6666667,-0.607,0.023,-0.757,-0.605,-0.012,-0.77,,163.6666667,0.970580754,0.979320683,,
163.7,-0.61,0.018,-0.748,-0.609,-0.008,-0.766,,163.7,0.96536418,0.97862199,,
163.7333333,-0.607,0.015,-0.748,-0.602,-0.008,-0.773,,163.7333333,0.96341995,0.979794366,,
